subject_id	best_seed	pident	align_len_merged_query	align_len_merged_subject	query_coverage	subject_coverage	evalue	bitscore	seed_len	protein_len	hsp_count
DhB04G020710.1	tr|Q5EC59|Q5EC59_MAIZE	30.693	188	187	0.657	0.221	5.080e-11	64.7	286	845	1
DhB04G021600.1	tr|A0A089WU92|A0A089WU92_KALFE	27.488	196	200	0.721	0.261	5.180e-13	70.5	272	767	1
DhB04G021610.1	tr|A0A089WU92|A0A089WU92_KALFE	29.469	196	200	0.721	0.244	4.430e-13	70.9	272	819	1
DhB04G021660.1	tr|A0A089WU92|A0A089WU92_KALFE	27.488	196	200	0.721	0.270	1.140e-12	69.3	272	742	1
DhB04G021670.1	tr|A0A089WU92|A0A089WU92_KALFE	28.155	196	200	0.721	0.221	9.910e-13	69.7	272	905	1
DhB04G021680.1	tr|A0A089WU92|A0A089WU92_KALFE	27.488	194	200	0.713	0.278	1.680e-12	68.9	272	720	1
DhB04G021690.1	tr|A0A089WU92|A0A089WU92_KALFE	27.014	196	200	0.721	0.248	2.620e-12	68.6	272	807	1
DhB04G023090.1	tr|Q9S759|Q9S759_KALFE	31.034	257	255	0.938	0.188	2.300e-33	130.0	274	1359	1
DhB04G024150.1	tr|A0A089WU92|A0A089WU92_KALFE	27.184	196	200	0.721	0.529	9.800e-12	66.2	272	378	1
DhB04G024560.1	sp|Q9SPK4|PPCK1_ARATH	32.950	257	258	0.905	0.843	2.170e-33	125.0	284	306	1
DhB04G024800.1	tr|A0A089WU92|A0A089WU92_KALFE	31.716	260	262	0.956	0.663	3.260e-35	131.0	272	395	1
DhB04G024970.1	sp|Q9SPK4|PPCK1_ARATH	29.245	210	202	0.739	0.307	4.740e-22	97.4	284	659	1
DhB05G001050.1	sp|Q93VK0|PPCK2_ARATH	34.389	209	210	0.752	0.494	2.730e-25	105.0	278	425	1
DhB05G001350.1	sp|Q9SPK4|PPCK1_ARATH	30.038	252	240	0.887	0.583	1.330e-25	106.0	284	412	1
DhB05G002070.1	tr|Q5EC59|Q5EC59_MAIZE	39.048	97	104	0.339	0.271	4.100e-14	73.6	286	384	1
DhB05G002350.1	tr|A0A089WU92|A0A089WU92_KALFE	43.774	261	263	0.960	0.502	1.330e-71	230.0	272	524	1
DhB05G002360.1	tr|A0A089WU92|A0A089WU92_KALFE	44.906	261	263	0.960	0.498	1.310e-74	238.0	272	528	1
DhB05G003230.1	tr|A0A089WU92|A0A089WU92_KALFE	43.494	265	267	0.974	0.459	3.990e-69	225.0	272	582	1
DhB05G003260.1	tr|Q9S759|Q9S759_KALFE	44.280	268	270	0.978	0.455	4.510e-72	233.0	274	594	1
DhB05G003270.1	tr|A0A089WU92|A0A089WU92_KALFE	40.659	268	270	0.985	0.584	1.850e-68	220.0	272	462	1
DhB05G004300.1	tr|A0A089WU92|A0A089WU92_KALFE	35.075	263	258	0.967	0.921	5.750e-47	159.0	272	280	1
DhB05G004340.1	sp|Q9SPK4|PPCK1_ARATH	32.234	263	264	0.926	0.346	8.160e-30	120.0	284	763	1
DhB05G004470.1	tr|A0A089WU92|A0A089WU92_KALFE	25.926	255	284	0.938	0.736	1.360e-19	89.0	272	386	1
DhB05G004780.1	tr|Q5EC58|Q5EC58_MAIZE	29.048	207	190	0.695	0.179	5.360e-14	73.9	298	1059	1
DhB05G004820.1	tr|Q9S759|Q9S759_KALFE	32.342	263	261	0.960	0.311	2.770e-28	115.0	274	840	1
DhB05G005000.1	tr|Q9S759|Q9S759_KALFE	30.797	251	268	0.916	0.394	1.150e-25	107.0	274	680	1
DhB05G006450.1	sp|Q9SPK4|PPCK1_ARATH	25.806	260	304	0.915	0.274	1.260e-15	78.6	284	1108	1
DhB05G006680.1	tr|Q5EC59|Q5EC59_MAIZE	34.082	258	253	0.902	0.769	1.480e-21	94.0	286	329	1
DhB05G006690.1	tr|Q2ABR6|Q2ABR6_ORYSJ	29.333	288	277	0.944	0.810	1.020e-17	84.0	305	342	1
DhB05G006770.1	tr|Q9S759|Q9S759_KALFE	31.228	248	280	0.905	0.221	1.530e-33	130.0	274	1266	1
DhB05G006800.1	tr|Q9S759|Q9S759_KALFE	29.478	258	256	0.942	0.600	1.220e-33	128.0	274	427	1
DhB05G007170.1	tr|Q9S759|Q9S759_KALFE	41.053	95	95	0.347	0.339	6.390e-14	71.6	274	280	1
DhB05G007180.1	sp|Q9SPK4|PPCK1_ARATH	33.077	255	250	0.898	0.389	5.260e-26	108.0	284	642	1
DhB05G007690.1	tr|Q9S759|Q9S759_KALFE	41.569	252	254	0.920	0.422	3.240e-56	191.0	274	602	1
DhB05G009270.1	tr|A0A089WU92|A0A089WU92_KALFE	41.935	92	93	0.338	0.215	5.110e-12	67.0	272	433	1
DhB05G009490.1	tr|A0A089WU92|A0A089WU92_KALFE	28.897	258	256	0.949	0.447	1.500e-24	103.0	272	573	1
DhB05G009550.1	tr|Q9S759|Q9S759_KALFE	34.601	256	257	0.934	0.594	6.980e-40	145.0	274	433	1
DhB05G010030.1	tr|A0A089WU92|A0A089WU92_KALFE	32.830	258	259	0.949	0.712	1.830e-39	142.0	272	364	1
DhB05G015490.1	tr|Q9S759|Q9S759_KALFE	29.851	193	196	0.704	0.202	8.930e-11	63.9	274	970	1
DhB05G015580.1	tr|Q9S759|Q9S759_KALFE	30.864	243	238	0.887	0.488	8.870e-41	148.0	274	488	1
DhB05G016260.1	tr|A0A089WU92|A0A089WU92_KALFE	35.294	200	200	0.735	0.531	3.000e-36	134.0	272	377	1
DhB05G017400.1	tr|Q2ABP5|Q2ABP5_ORYSJ	33.212	262	259	0.919	0.508	2.490e-21	95.1	285	510	1
DhB05G017540.1	tr|A0A089WU92|A0A089WU92_KALFE	34.717	263	258	0.967	0.492	1.960e-46	164.0	272	524	1
DhB05G017680.1	sp|Q9SPK4|PPCK1_ARATH	32.394	206	208	0.725	0.642	3.520e-19	87.4	284	324	1
DhB05G018660.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	29.452	291	269	0.970	0.380	6.330e-36	138.0	300	708	1
DhB05G018770.1	tr|Q2ABR6|Q2ABR6_ORYSJ	27.826	226	206	0.741	0.346	6.890e-12	67.4	305	595	1
DhB05G019060.1	sp|Q9SPK4|PPCK1_ARATH	32.955	256	251	0.901	0.433	6.630e-27	111.0	284	580	1
DhB05G019150.1	tr|A0A089WU92|A0A089WU92_KALFE	36.641	130	130	0.478	0.514	1.870e-18	84.0	272	253	1
DhB05G020440.1	tr|Q9S759|Q9S759_KALFE	30.047	201	206	0.734	0.444	3.030e-12	67.8	274	464	1
DhB05G020810.1	tr|Q9S759|Q9S759_KALFE	31.707	190	194	0.693	0.278	3.770e-11	64.7	274	698	1
DhB05G020830.1	tr|Q5EC59|Q5EC59_MAIZE	31.802	258	262	0.902	0.780	2.670e-15	76.6	286	336	1
DhB05G020970.1	tr|A0A089WU92|A0A089WU92_KALFE	26.190	197	195	0.724	0.293	1.780e-11	65.9	272	665	1
DhB05G023990.1	sp|Q93VK0|PPCK2_ARATH	29.808	201	199	0.723	0.196	1.480e-15	78.2	278	1016	1
DhB05G024400.1	tr|Q9S759|Q9S759_KALFE	31.455	206	208	0.752	0.492	3.760e-12	67.4	274	423	1
DhB05G025330.1	tr|Q5EC59|Q5EC59_MAIZE	42.804	269	267	0.941	0.487	9.030e-67	218.0	286	548	1
DhB05G025900.1	tr|Q9S759|Q9S759_KALFE	34.375	213	215	0.777	0.683	1.520e-28	112.0	274	315	1
DhB05G026170.1	tr|Q9S759|Q9S759_KALFE	31.716	260	265	0.949	0.362	4.730e-29	117.0	274	732	1
DhB05G026240.1	sp|Q93VK0|PPCK2_ARATH	32.484	143	155	0.514	0.435	8.780e-14	72.0	278	356	1
DhB06G000150.1	tr|Q9S759|Q9S759_KALFE	42.537	265	267	0.967	0.485	1.490e-65	215.0	274	551	1
DhB06G000930.1	tr|Q9S759|Q9S759_KALFE	26.027	193	206	0.704	0.481	1.300e-11	65.9	274	428	1
DhB06G001670.1	tr|Q5EC59|Q5EC59_MAIZE	81.560	279	280	0.976	0.982	2.000e-158	444.0	286	285	1
DhB06G002490.1	tr|Q5EC58|Q5EC58_MAIZE	29.078	271	252	0.909	0.706	4.860e-20	90.5	298	357	1
DhB06G002570.1	tr|Q6K1R8|Q6K1R8_ORYSJ	24.742	284	275	0.913	0.247	2.890e-11	66.2	311	1115	1
DhB06G004220.1	sp|Q93VK0|PPCK2_ARATH	29.333	220	219	0.791	0.188	8.250e-17	82.0	278	1164	1
DhB06G006820.1	sp|Q93VK0|PPCK2_ARATH	26.786	260	261	0.935	0.267	7.350e-21	94.0	278	979	1
DhB06G006870.1	tr|Q9S759|Q9S759_KALFE	34.450	206	203	0.752	0.441	5.670e-25	104.0	274	460	1
DhB06G007980.1	sp|Q9SPK4|PPCK1_ARATH	28.102	255	254	0.898	0.416	1.070e-16	81.6	284	611	1
DhB06G008330.1	sp|Q93VK0|PPCK2_ARATH	33.459	262	260	0.942	0.291	1.220e-28	116.0	278	895	1
DhB06G008780.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	24.706	279	335	0.930	0.483	5.000e-20	92.0	300	694	1
DhB06G008950.1	sp|Q9SPK4|PPCK1_ARATH	24.916	267	291	0.940	0.667	2.530e-17	83.2	284	436	1
DhB06G009650.1	tr|Q9S759|Q9S759_KALFE	31.293	147	110	0.536	0.487	6.320e-12	65.5	274	226	1
DhB06G009680.1	tr|A0A089WU92|A0A089WU92_KALFE	25.893	206	210	0.757	0.258	2.930e-11	65.1	272	813	1
DhB06G010100.1	tr|Q2ABR6|Q2ABR6_ORYSJ	92.466	292	289	0.957	0.997	1.730e-172	480.0	305	290	1
DhB06G010230.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	25.000	220	202	0.733	0.255	8.160e-14	73.6	300	793	1
DhB06G010640.1	tr|Q2ABP5|Q2ABP5_ORYSJ	31.364	207	200	0.726	0.459	2.660e-13	71.2	285	436	1
DhB06G010690.1	tr|Q2ABP5|Q2ABP5_ORYSJ	30.137	207	200	0.726	0.490	2.540e-12	68.2	285	408	1
DhB06G011090.1	tr|Q9S759|Q9S759_KALFE	24.324	209	219	0.763	0.456	5.870e-11	63.9	274	480	1
DhB06G011380.1	tr|Q9S759|Q9S759_KALFE	26.599	260	295	0.949	0.423	3.200e-24	103.0	274	697	1
DhB06G011760.1	sp|Q9SPK4|PPCK1_ARATH	32.308	121	130	0.426	0.368	1.470e-11	65.9	284	353	1
DhB06G011870.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	29.577	279	258	0.930	0.478	8.880e-30	119.0	300	540	1
DhB06G013010.1	tr|A0A089WU92|A0A089WU92_KALFE	30.597	262	262	0.963	0.726	4.020e-37	135.0	272	361	1
DhB06G013210.1	sp|Q9SPK4|PPCK1_ARATH	30.032	274	303	0.965	0.417	7.510e-25	105.0	284	726	1
DhB06G013420.1	tr|Q9S759|Q9S759_KALFE	32.701	204	207	0.745	0.296	6.250e-23	99.8	274	699	1
DhB06G014020.1	sp|Q9SPK4|PPCK1_ARATH	30.638	227	229	0.799	0.314	5.960e-16	79.3	284	729	1
DhB06G016830.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	31.707	282	262	0.940	0.589	7.910e-26	107.0	300	445	1
DhB06G018210.1	tr|Q2ABP5|Q2ABP5_ORYSJ	28.054	213	211	0.747	0.505	1.160e-12	69.3	285	418	1
DhB06G019430.1	sp|Q9SPK4|PPCK1_ARATH	30.389	269	262	0.947	0.645	5.430e-24	101.0	284	406	1
DhB06G019520.1	tr|A0A089WU92|A0A089WU92_KALFE	30.986	133	141	0.489	0.170	2.320e-11	65.5	272	828	1
DhB06G019940.1	tr|Q2ABR7|Q2ABR7_ORYSJ	31.556	209	210	0.716	0.211	6.300e-11	64.7	292	994	1
DhB06G021880.1	tr|Q9S759|Q9S759_KALFE	30.000	257	265	0.938	0.487	3.400e-25	105.0	274	544	1
DhB06G022190.1	tr|Q9S759|Q9S759_KALFE	33.929	165	167	0.602	0.396	8.690e-19	87.0	274	422	1
DhB06G022750.1	tr|A0A089WU92|A0A089WU92_KALFE	36.431	260	258	0.956	0.556	8.580e-46	161.0	272	464	1
DhB06G023130.1	tr|Q5EC59|Q5EC59_MAIZE	29.612	198	197	0.692	0.223	2.470e-14	74.7	286	885	1
DhB06G023240.1	tr|A0A089WU92|A0A089WU92_KALFE	26.280	257	288	0.945	0.778	5.590e-20	89.7	272	370	1
DhB06G023600.1	sp|Q93VK0|PPCK2_ARATH	29.596	210	216	0.755	0.361	4.790e-18	85.5	278	598	1
DhB06G023910.1	tr|A0A089WU92|A0A089WU92_KALFE	38.043	266	270	0.978	0.528	2.850e-57	192.0	272	511	1
DhB06G024200.1	tr|A0A089WU92|A0A089WU92_KALFE	32.883	214	215	0.787	0.349	9.610e-26	107.0	272	616	1
DhB06G024750.1	tr|A0A089WU92|A0A089WU92_KALFE	26.697	212	215	0.779	0.291	3.760e-12	67.8	272	738	1
DhB07G002200.1	tr|A0A089WU92|A0A089WU92_KALFE	36.667	111	120	0.408	0.294	2.510e-14	73.9	272	408	1
DhB07G002480.1	tr|A0A089WU92|A0A089WU92_KALFE	43.019	261	263	0.960	0.495	3.220e-68	221.0	272	531	1
DhB07G003640.1	tr|Q9S759|Q9S759_KALFE	43.911	268	270	0.978	0.460	1.780e-71	231.0	274	587	1
DhB07G004550.1	tr|Q9S759|Q9S759_KALFE	34.091	259	259	0.945	0.706	1.810e-36	134.0	274	367	1
DhB07G004590.1	sp|Q9SPK4|PPCK1_ARATH	34.831	256	257	0.901	0.341	2.140e-31	124.0	284	753	1
DhB07G004620.1	tr|A0A089WU92|A0A089WU92_KALFE	25.168	260	289	0.956	0.715	1.390e-17	83.2	272	404	1
DhB07G004690.1	tr|A0A089WU92|A0A089WU92_KALFE	25.667	262	291	0.963	0.770	2.470e-20	90.9	272	378	1
DhB07G005100.1	tr|Q5EC58|Q5EC58_MAIZE	29.048	207	190	0.695	0.179	2.250e-14	75.1	298	1059	1
DhB07G005140.1	tr|Q9S759|Q9S759_KALFE	32.342	263	261	0.960	0.311	2.990e-28	115.0	274	839	1
DhB07G005360.1	tr|Q9S759|Q9S759_KALFE	31.159	251	268	0.916	0.394	1.750e-26	110.0	274	680	1
DhB07G006740.1	sp|Q9SPK4|PPCK1_ARATH	28.000	215	219	0.757	0.198	5.060e-14	73.9	284	1108	1
DhB07G006930.1	tr|A0A089WU92|A0A089WU92_KALFE	27.957	259	263	0.952	0.783	7.850e-17	80.5	272	336	1
DhB07G007060.1	tr|Q9S759|Q9S759_KALFE	31.228	248	280	0.905	0.221	7.560e-33	128.0	274	1269	1
DhB07G007100.1	tr|Q9S759|Q9S759_KALFE	29.213	257	255	0.938	0.597	5.680e-33	126.0	274	427	1
DhB07G007380.1	sp|Q9SPK4|PPCK1_ARATH	33.077	255	250	0.898	0.391	9.250e-25	105.0	284	640	1
DhB07G009220.1	tr|Q9S759|Q9S759_KALFE	28.435	252	308	0.920	0.713	5.540e-20	90.5	274	432	1
DhB07G009440.1	tr|A0A089WU92|A0A089WU92_KALFE	28.679	258	256	0.949	0.439	2.170e-25	106.0	272	583	1
DhB07G009490.1	tr|Q9S759|Q9S759_KALFE	36.364	256	257	0.934	0.594	7.560e-42	150.0	274	433	1
DhB07G010070.1	tr|A0A089WU92|A0A089WU92_KALFE	32.707	260	260	0.956	0.716	1.290e-41	147.0	272	363	1
DhB07G012170.1	tr|Q9S759|Q9S759_KALFE	29.524	201	202	0.734	0.258	2.610e-13	71.2	274	783	1
DhB07G012190.1	tr|Q9S759|Q9S759_KALFE	29.524	201	202	0.734	0.248	2.570e-13	71.2	274	813	1
DhB07G012830.1	sp|Q93VK0|PPCK2_ARATH	28.750	216	225	0.777	0.251	4.250e-13	70.9	278	896	1
DhB07G013200.1	tr|A0A089WU92|A0A089WU92_KALFE	31.343	262	262	0.963	0.764	7.570e-39	140.0	272	343	1
DhB07G015720.1	tr|Q9S759|Q9S759_KALFE	32.950	256	255	0.934	0.567	6.910e-39	142.0	274	450	1
DhB07G016930.1	tr|Q2ABP5|Q2ABP5_ORYSJ	33.457	262	261	0.919	0.510	9.800e-21	93.2	285	512	1
DhB07G017050.1	tr|A0A089WU92|A0A089WU92_KALFE	34.717	263	258	0.967	0.461	1.020e-45	162.0	272	560	1
DhB07G017190.1	sp|Q9SPK4|PPCK1_ARATH	28.523	264	294	0.930	0.792	8.130e-24	100.0	284	371	1
DhB07G018310.1	tr|A0A089WU92|A0A089WU92_KALFE	26.291	201	205	0.739	0.522	4.060e-11	64.3	272	393	1
DhB07G018400.1	sp|Q9SPK4|PPCK1_ARATH	33.333	256	251	0.901	0.427	4.080e-27	112.0	284	588	1
DhB07G018800.1	tr|Q2ABR6|Q2ABR6_ORYSJ	27.010	266	307	0.872	0.613	1.500e-19	90.1	305	501	1
DhB07G019260.1	sp|Q9SPK4|PPCK1_ARATH	29.787	219	220	0.771	0.338	9.020e-11	63.9	284	650	1
DhB07G019660.1	tr|Q9S759|Q9S759_KALFE	30.516	201	206	0.734	0.443	2.800e-13	70.9	274	465	1
DhB07G020630.1	tr|A0A089WU92|A0A089WU92_KALFE	26.570	203	198	0.746	0.422	5.010e-16	79.0	272	469	1
DhB07G023000.1	tr|Q9S759|Q9S759_KALFE	31.925	206	208	0.752	0.492	1.300e-13	72.0	274	423	1
DhB07G024060.1	tr|Q5EC59|Q5EC59_MAIZE	42.435	269	267	0.941	0.487	4.030e-66	217.0	286	548	1
DhB07G024160.1	tr|Q9S759|Q9S759_KALFE	32.950	257	256	0.938	0.571	2.140e-42	152.0	274	448	1
DhB07G024480.1	tr|Q5EC59|Q5EC59_MAIZE	34.799	268	269	0.937	0.416	9.060e-40	148.0	286	646	1
DhB07G024620.1	tr|Q9S759|Q9S759_KALFE	32.192	256	283	0.934	0.959	3.240e-31	119.0	274	295	1
DhB07G024920.1	sp|Q93VK0|PPCK2_ARATH	33.962	143	155	0.514	0.440	1.640e-13	71.2	278	352	1
DhB08G000510.1	sp|Q93VK0|PPCK2_ARATH	26.848	247	245	0.888	0.567	8.290e-12	66.6	278	432	1
DhB08G000640.1	tr|Q9S759|Q9S759_KALFE	26.027	193	210	0.704	0.454	2.460e-11	65.1	274	463	1
DhB08G001130.1	sp|Q9SPK4|PPCK1_ARATH	32.026	152	144	0.535	0.727	8.870e-18	80.9	284	198	1
DhB08G001170.1	tr|Q5EC59|Q5EC59_MAIZE	82.624	279	280	0.976	0.982	2.170e-160	449.0	286	285	1
DhB08G001830.1	tr|A0A089WU92|A0A089WU92_KALFE	26.496	265	345	0.974	0.885	1.720e-19	88.6	272	390	1
DhB08G001860.1	tr|Q9S759|Q9S759_KALFE	31.734	260	265	0.949	0.379	7.500e-26	108.0	274	700	1
DhB08G002060.1	sp|Q9SPK4|PPCK1_ARATH	29.278	255	254	0.898	0.713	1.270e-18	86.3	284	356	1
DhB08G002110.1	sp|Q93VK0|PPCK2_ARATH	26.792	244	251	0.878	0.225	3.040e-11	65.5	278	1115	1
DhB08G002500.1	tr|Q9S759|Q9S759_KALFE	30.317	210	210	0.766	0.211	6.920e-12	67.4	274	995	1
DhB08G002920.1	sp|Q9SPK4|PPCK1_ARATH	32.576	257	251	0.905	0.474	1.880e-26	109.0	284	529	1
DhB08G002930.1	sp|Q9SPK4|PPCK1_ARATH	31.019	209	209	0.736	0.704	1.490e-21	93.6	284	297	1
DhB08G004240.1	sp|Q93VK0|PPCK2_ARATH	29.333	220	219	0.791	0.188	1.060e-16	81.6	278	1164	1
DhB08G005150.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	29.496	139	137	0.463	0.233	4.270e-13	71.2	300	589	1
DhB08G006230.1	sp|Q93VK0|PPCK2_ARATH	27.679	214	217	0.770	0.215	2.430e-21	95.5	278	1008	1
DhB08G006340.1	tr|Q9S759|Q9S759_KALFE	34.450	206	203	0.752	0.441	6.020e-25	104.0	274	460	1
DhB08G006380.1	sp|Q93VK0|PPCK2_ARATH	29.091	211	212	0.759	0.249	1.200e-11	66.6	278	852	1
DhB08G006690.1	sp|Q9SPK4|PPCK1_ARATH	25.725	264	261	0.930	0.798	7.020e-16	78.2	284	327	1
DhB08G007050.1	tr|Q9S759|Q9S759_KALFE	41.328	268	270	0.978	0.491	2.010e-61	204.0	274	550	1
DhB08G007390.1	tr|A0A089WU92|A0A089WU92_KALFE	25.909	202	220	0.743	0.465	3.190e-13	70.9	272	473	1
DhB08G008470.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	25.294	279	335	0.930	0.483	2.120e-21	95.9	300	694	1
DhB08G008600.1	sp|Q9SPK4|PPCK1_ARATH	25.434	270	340	0.951	0.782	5.930e-18	84.7	284	435	1
DhB08G009100.1	tr|A0A3L6FW63|A0A3L6FW63_MAIZE	29.864	212	204	0.721	0.547	8.070e-14	72.8	294	373	1
DhB08G009670.1	tr|A0A089WU92|A0A089WU92_KALFE	27.189	206	210	0.757	0.272	6.560e-11	64.3	272	771	1
DhB08G009910.1	tr|Q2ABR6|Q2ABR6_ORYSJ	90.753	292	289	0.957	0.997	2.910e-175	487.0	305	290	1
DhB08G010580.1	tr|Q2ABR6|Q2ABR6_ORYSJ	28.155	202	189	0.662	0.438	1.150e-11	66.6	305	432	1
DhB08G010710.1	tr|Q2ABP5|Q2ABP5_ORYSJ	28.261	204	214	0.716	0.214	4.670e-11	65.1	285	998	1
DhB08G011780.1	tr|A0A089WU92|A0A089WU92_KALFE	39.604	101	96	0.371	0.219	1.540e-12	68.6	272	439	1
DhB08G012060.1	sp|Q9SPK4|PPCK1_ARATH	23.837	273	342	0.961	0.794	1.200e-19	89.7	284	431	1
DhB08G012210.1	sp|Q9SPK4|PPCK1_ARATH	32.308	121	130	0.426	0.368	1.190e-11	65.9	284	353	1
DhB08G012370.1	tr|A0A089WU92|A0A089WU92_KALFE	33.725	232	244	0.853	0.363	8.720e-20	90.5	272	672	1
DhB08G013740.1	sp|Q9SPK4|PPCK1_ARATH	33.088	266	264	0.937	0.379	1.980e-29	119.0	284	697	1
DhB08G014030.1	tr|A0A089WU92|A0A089WU92_KALFE	28.239	262	295	0.963	0.745	6.100e-34	128.0	272	396	1
DhB08G017130.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	30.662	282	262	0.940	0.542	1.540e-23	101.0	300	483	1
DhB08G017930.1	tr|A0A1D6HDJ5|A0A1D6HDJ5_MAIZE	25.369	290	326	0.932	0.628	1.760e-17	84.3	311	519	1
DhB08G018000.1	sp|Q93VK0|PPCK2_ARATH	33.133	161	161	0.579	0.149	4.760e-16	79.7	278	1084	1
DhB08G018020.1	tr|Q2ABP5|Q2ABP5_ORYSJ	28.054	213	211	0.747	0.506	9.890e-13	69.3	285	417	1
DhB08G019400.1	sp|Q9SPK4|PPCK1_ARATH	29.154	280	311	0.986	0.753	1.410e-25	106.0	284	413	1
DhB08G019790.1	tr|Q9S759|Q9S759_KALFE	32.195	189	203	0.690	0.198	2.490e-11	65.5	274	1023	1
DhB08G019840.1	tr|Q2ABR7|Q2ABR7_ORYSJ	32.328	216	219	0.740	0.220	2.350e-17	84.0	292	994	1
DhB08G019860.1	tr|Q6K1R8|Q6K1R8_ORYSJ	33.047	217	220	0.698	0.233	7.300e-19	89.0	311	944	1
DhB08G020320.1	sp|Q9SPK4|PPCK1_ARATH	29.885	253	249	0.891	0.305	3.520e-17	83.2	284	817	1
DhB08G020400.1	tr|Q9S759|Q9S759_KALFE	28.571	193	198	0.704	0.297	2.950e-11	65.1	274	667	1
DhB08G022370.1	tr|Q9S759|Q9S759_KALFE	28.777	265	273	0.967	0.500	8.080e-26	107.0	274	546	1
DhB08G022430.1	tr|Q9S759|Q9S759_KALFE	32.685	256	252	0.934	0.571	7.920e-39	142.0	274	441	1
DhB08G023710.1	sp|Q93VK0|PPCK2_ARATH	26.667	265	294	0.953	0.795	4.920e-20	90.1	278	370	1
DhB08G024080.1	sp|Q9SPK4|PPCK1_ARATH	29.536	216	222	0.761	0.383	1.300e-17	84.3	284	580	1
DhB08G024440.1	tr|Q9S759|Q9S759_KALFE	38.951	262	266	0.956	0.515	1.790e-58	196.0	274	517	1
DhB08G024930.1	tr|A0A089WU92|A0A089WU92_KALFE	31.959	258	284	0.949	0.969	4.010e-32	121.0	272	293	1
DhB08G025200.1	tr|A0A089WU92|A0A089WU92_KALFE	25.806	208	211	0.765	0.286	6.960e-11	63.9	272	737	1
DhB09G001080.1	sp|Q9SPK4|PPCK1_ARATH	30.909	215	216	0.757	0.290	3.460e-24	103.0	284	745	1
DhB09G001680.1	tr|Q5EC59|Q5EC59_MAIZE	30.841	206	206	0.720	0.287	6.080e-15	76.6	286	718	1
DhB09G001710.1	tr|Q5EC59|Q5EC59_MAIZE	30.374	206	206	0.720	0.369	2.380e-14	74.7	286	559	1
DhB09G001720.1	tr|Q5EC59|Q5EC59_MAIZE	30.374	206	206	0.720	0.285	2.170e-14	74.7	286	723	1
DhB09G001730.1	tr|A0A089WU92|A0A089WU92_KALFE	28.571	200	203	0.735	0.310	1.190e-11	66.2	272	654	1
DhB09G001740.1	tr|Q5EC59|Q5EC59_MAIZE	30.841	206	206	0.720	0.302	9.660e-15	75.9	286	683	1
DhB09G001760.1	sp|Q93VK0|PPCK2_ARATH	28.230	201	203	0.723	0.309	2.670e-12	68.6	278	656	1
DhB09G001770.1	sp|Q93VK0|PPCK2_ARATH	29.384	203	205	0.730	0.283	1.050e-13	72.8	278	724	1
DhB09G001810.1	tr|Q5EC59|Q5EC59_MAIZE	30.841	206	206	0.720	0.285	1.600e-14	75.1	286	723	1
DhB09G001820.1	sp|Q93VK0|PPCK2_ARATH	28.708	201	203	0.723	0.308	2.050e-13	71.6	278	660	1
DhB09G001830.1	sp|Q93VK0|PPCK2_ARATH	29.858	203	205	0.730	0.361	3.780e-14	73.9	278	568	1
DhB09G001870.1	sp|Q93VK0|PPCK2_ARATH	28.230	201	203	0.723	0.309	2.670e-12	68.6	278	656	1
DhB09G001880.1	sp|Q93VK0|PPCK2_ARATH	29.384	203	205	0.730	0.283	1.050e-13	72.8	278	724	1
DhB09G001920.1	tr|Q5EC59|Q5EC59_MAIZE	30.374	206	206	0.720	0.288	6.650e-14	73.6	286	715	1
DhB09G002770.1	tr|Q9S759|Q9S759_KALFE	29.075	189	222	0.690	0.213	7.740e-12	67.0	274	1041	1
DhB09G003030.1	tr|Q9S759|Q9S759_KALFE	28.223	253	283	0.923	0.743	2.160e-22	96.7	274	381	1
DhB09G006780.1	tr|Q2ABR6|Q2ABR6_ORYSJ	29.197	260	256	0.852	0.612	2.260e-19	89.4	305	418	1
DhB09G007740.1	tr|A0A089WU92|A0A089WU92_KALFE	43.750	141	143	0.518	0.134	2.420e-29	118.0	272	1068	1
DhB09G010440.1	tr|A0A089WU92|A0A089WU92_KALFE	24.696	220	229	0.809	0.266	3.900e-13	70.9	272	860	1
DhB09G010460.1	sp|Q9SPK4|PPCK1_ARATH	27.273	221	228	0.778	0.284	7.350e-11	64.3	284	803	1
DhB09G010480.1	tr|Q9S759|Q9S759_KALFE	24.893	210	221	0.766	0.228	7.360e-11	63.9	274	969	1
DhB09G011370.1	sp|Q9SPK4|PPCK1_ARATH	35.433	253	250	0.891	0.370	6.900e-36	137.0	284	676	1
DhB09G012220.1	tr|A0A089WU92|A0A089WU92_KALFE	34.701	260	259	0.956	0.586	4.970e-37	137.0	272	442	1
DhB09G013810.1	tr|A0A3L6F0R5|A0A3L6F0R5_MAIZE	30.935	139	137	0.463	0.231	1.500e-13	72.4	300	592	1
DhB09G014640.1	tr|Q5EC59|Q5EC59_MAIZE	38.462	100	103	0.350	0.242	3.680e-12	67.8	286	425	1
